type,timediff,n_items
closed,336,15
closed,343,17
closed,345,11
closed,346,10
closed,355,10
closed,363,16
closed,369,6
closed,377,8
closed,379,16
closed,388,11
closed,394,8
closed,396,7
closed,405,9
closed,411,9
closed,413,14
closed,427,8
closed,429,1
closed,437,9
closed,444,5
closed,453,9
closed,454,5
closed,468,4
closed,470,5
closed,478,6
closed,494,6
closed,503,2
closed,504,3
closed,505,7
closed,519,6
closed,521,5
closed,536,5
closed,538,2
closed,544,2
closed,547,1
closed,553,2
closed,554,6
closed,560,4
closed,569,3
closed,571,1
closed,578,2
closed,587,2
closed,603,1
closed,612,5
closed,621,1
closed,630,1
closed,-2602,1
closed,-2567,1
closed,-2483,1
closed,-2476,1
closed,-2474,3
closed,-2458,1
closed,-2382,1
closed,-2368,1
closed,-2301,1
closed,-2193,1
closed,-2148,1
closed,-2132,1
closed,-2116,1
closed,-2107,1
closed,-2015,1
closed,-1998,1
closed,-1907,2
closed,-1884,2
closed,-1873,1
closed,-1872,1
closed,-1867,1
closed,-1849,1
closed,-1834,1
closed,-1797,1
closed,-1705,1
closed,-1691,1
closed,-1625,2
closed,-1557,2
closed,-1499,1
closed,-1496,1
closed,-1458,2
closed,-1438,1
closed,-1414,1
closed,-1382,2
closed,-1379,1
closed,-1373,2
closed,-1338,1
closed,-1307,1
closed,-1296,1
closed,-1289,1
closed,-1282,1
closed,-1281,1
closed,-1249,2
closed,-1246,1
closed,-1237,1
closed,-1229,1
closed,-1224,3
closed,-1222,1
closed,-1221,2
closed,-1206,1
closed,-1196,2
closed,-1195,2
closed,-1180,1
closed,-1171,3
closed,-1163,2
closed,-1155,2
closed,-1138,1
closed,-1122,2
closed,-1095,1
closed,-1088,1
closed,-789,1
closed,-739,1
closed,-537,2
closed,-536,1
closed,-520,1
closed,-487,2
closed,-410,1
closed,-396,1
closed,-286,3
closed,-251,2
closed,-243,2
closed,-238,3
closed,-229,2
closed,-221,1
closed,-212,1
closed,-195,1
closed,-193,1
closed,-187,1
closed,-152,2
closed,-136,2
closed,-135,2
closed,-134,3
closed,-128,1
closed,-120,3
closed,-111,2
closed,-104,2
closed,-102,6
closed,-96,6
closed,-94,8
closed,-87,5
closed,-84,6
closed,-78,8
closed,-76,10
closed,-70,9
closed,-68,12
closed,-59,17
closed,-43,16
closed,-36,19
closed,-28,8
closed,-19,14
closed,-17,28
closed,-12,35
closed,-11,24
closed,-9,20
closed,-3,32
closed,-1,168
closed,10,330
closed,20,264
closed,29,252
closed,43,141
closed,45,104
closed,51,101
closed,60,88
closed,61,98
closed,69,89
closed,77,72
closed,86,46
closed,92,61
closed,101,50
closed,102,32
closed,103,56
closed,120,46
closed,121,41
closed,127,36
closed,146,33
closed,151,26
closed,154,30
closed,160,27
closed,177,36
closed,184,20
closed,185,17
closed,193,19
closed,201,16
closed,202,26
closed,204,31
closed,209,21
closed,219,19
closed,226,19
closed,228,13
closed,229,13
closed,243,15
closed,244,17
closed,246,27
closed,251,20
closed,253,20
closed,254,22
closed,260,14
closed,261,17
closed,263,19
closed,271,22
closed,276,27
closed,285,13
closed,294,24
closed,295,22
closed,302,14
closed,303,14
closed,305,16
closed,313,8
closed,320,10
closed,327,14
closed,329,20
closed,330,12
closed,344,13
closed,351,15
closed,354,10
closed,360,12
closed,361,14
closed,368,10
closed,370,6
closed,371,22
closed,378,8
closed,386,9
closed,387,7
closed,402,8
closed,403,12
closed,404,7
closed,412,13
closed,418,10
closed,419,12
closed,428,12
closed,435,8
closed,438,4
closed,443,8
closed,445,8
closed,447,5
closed,452,9
closed,460,9
closed,462,5
closed,477,5
closed,479,4
closed,480,5
closed,486,3
closed,488,10
closed,495,3
closed,497,5
closed,502,8
closed,513,6
closed,520,2
closed,522,4
closed,528,2
closed,535,2
closed,537,4
closed,546,4
closed,552,2
closed,564,2
closed,570,4
closed,595,2
closed,597,3
closed,629,1
closed,-2829,1
closed,-2471,1
closed,-2387,1
closed,-2370,1
closed,-2364,1
closed,-2353,1
closed,-2345,1
closed,-2338,1
closed,-2264,1
closed,-2263,1
closed,-2229,1
closed,-2078,1
closed,-2054,1
closed,-2046,1
closed,-2027,1
closed,-1969,1
closed,-1953,1
closed,-1894,1
