type,timediff,n_items
bronze,-3192,1
bronze,-1927,1
bronze,-231,22
bronze,-216,1
bronze,-181,1
bronze,-132,1
bronze,-125,1
bronze,-124,1
bronze,-123,1
bronze,-100,1
bronze,-91,10
bronze,-75,1
bronze,-64,1
bronze,-58,1
bronze,-48,1
bronze,-47,1
bronze,-41,2
bronze,-40,1
bronze,-31,3
bronze,-15,1
bronze,-14,2
bronze,-5,3
bronze,0,9
bronze,5,3
bronze,15,2
bronze,23,9
bronze,33,5
bronze,40,10
bronze,46,4
bronze,57,1
bronze,65,1
bronze,66,1
bronze,73,1
bronze,75,5
bronze,90,13
bronze,107,3
bronze,113,2
bronze,114,1
bronze,115,1
bronze,122,2
bronze,123,3
bronze,125,1
bronze,130,1
bronze,138,1
bronze,141,4
bronze,147,3
bronze,150,1
bronze,165,1
bronze,166,4
bronze,172,2
bronze,180,1
bronze,191,1
bronze,206,4
bronze,207,3
bronze,214,7
bronze,232,2
bronze,240,2
bronze,242,2
bronze,250,1
bronze,264,2
bronze,273,3
bronze,282,3
bronze,292,2
bronze,308,2
bronze,331,1
bronze,332,3
bronze,365,2
bronze,373,3
bronze,375,4
bronze,382,6
bronze,408,3
bronze,414,2
bronze,431,1
bronze,456,4
bronze,466,1
bronze,467,1
bronze,493,1
bronze,514,1
bronze,533,3
bronze,542,1
bronze,623,1
bronze,-349,1
bronze,-314,1
bronze,-307,6
bronze,-289,1
bronze,-258,1
bronze,-256,16
bronze,-223,1
bronze,-222,1
bronze,-164,2
bronze,-148,1
bronze,-139,1
bronze,-133,1
bronze,-130,1
bronze,-107,1
bronze,-99,1
bronze,-90,1
bronze,-83,1
bronze,-81,1
bronze,-63,1
bronze,-49,2
bronze,-13,2
bronze,6,2
bronze,13,4
bronze,14,6
bronze,16,2
bronze,21,3
bronze,39,2
bronze,47,2
bronze,55,2
bronze,56,2
bronze,64,1
bronze,89,1
bronze,91,1
bronze,97,1
bronze,98,7
bronze,99,1
bronze,140,1
bronze,142,1
bronze,148,5
bronze,156,3
bronze,163,1
bronze,174,3
bronze,181,1
bronze,190,1
bronze,200,4
bronze,205,4
bronze,208,2
bronze,215,2
bronze,216,2
bronze,223,2
bronze,224,2
bronze,248,2
bronze,255,1
bronze,256,2
bronze,259,3
bronze,266,6
bronze,275,2
bronze,281,1
bronze,297,3
bronze,309,3
bronze,314,3
bronze,316,1
bronze,317,4
bronze,333,1
bronze,340,3
bronze,347,8
bronze,356,2
bronze,358,2
bronze,372,1
bronze,374,2
bronze,383,1
