type,timediff,n_items
hybrid,252,10
hybrid,268,1
hybrid,269,6
hybrid,277,3
hybrid,287,4
hybrid,288,4
hybrid,296,4
hybrid,312,3
hybrid,326,2
hybrid,335,1
hybrid,337,2
hybrid,338,1
hybrid,352,1
hybrid,353,1
hybrid,362,2
hybrid,385,2
hybrid,393,1
hybrid,395,1
hybrid,410,1
hybrid,420,1
hybrid,421,3
hybrid,430,1
hybrid,446,3
hybrid,455,11
hybrid,461,2
hybrid,463,2
hybrid,469,2
hybrid,471,2
hybrid,472,1
hybrid,485,1
hybrid,511,4
hybrid,512,1
hybrid,529,1
hybrid,545,2
hybrid,605,1
hybrid,622,1
bronze,-3338,1
bronze,-520,1
bronze,-96,1
bronze,-70,1
bronze,-28,1
bronze,-17,1
bronze,-12,6
bronze,-9,1
bronze,-1,1
bronze,10,6
bronze,20,3
bronze,29,12
bronze,43,10
bronze,45,2
bronze,51,3
bronze,60,7
bronze,61,10
bronze,69,4
bronze,77,7
bronze,86,4
bronze,92,5
bronze,101,5
bronze,103,4
bronze,120,11
bronze,121,11
bronze,127,4
bronze,146,7
bronze,151,9
bronze,154,6
bronze,160,4
bronze,177,2
bronze,184,2
bronze,185,1
bronze,193,10
bronze,201,2
bronze,202,4
bronze,204,2
bronze,209,7
bronze,219,3
bronze,226,1
bronze,229,7
bronze,243,3
bronze,244,4
bronze,246,5
bronze,251,3
bronze,253,3
bronze,254,6
bronze,260,1
bronze,261,1
bronze,271,1
bronze,276,4
bronze,285,3
bronze,294,5
bronze,295,6
bronze,302,9
bronze,303,3
bronze,305,11
bronze,320,3
bronze,327,4
bronze,329,3
bronze,330,3
bronze,344,3
bronze,351,2
bronze,354,3
bronze,360,3
bronze,361,1
bronze,368,3
bronze,370,6
bronze,371,5
bronze,378,5
bronze,386,3
bronze,387,3
bronze,402,2
bronze,403,6
bronze,404,1
bronze,412,1
bronze,418,3
bronze,419,4
bronze,428,1
bronze,435,2
bronze,438,2
bronze,443,2
bronze,445,3
bronze,447,5
bronze,452,6
bronze,460,3
bronze,462,3
bronze,477,2
bronze,480,1
bronze,486,4
bronze,488,6
bronze,495,2
bronze,497,1
bronze,502,1
bronze,520,1
bronze,522,2
bronze,528,3
bronze,552,3
bronze,564,2
bronze,588,1
bronze,595,1
bronze,-361,11
bronze,-326,1
bronze,-118,1
bronze,-51,1
bronze,-29,1
bronze,-18,2
bronze,-10,5
bronze,1,49
bronze,4,20
bronze,9,15
bronze,11,7
bronze,19,7
bronze,34,9
bronze,35,4
bronze,36,7
bronze,37,4
bronze,44,6
bronze,52,3
bronze,53,5
bronze,54,4
bronze,59,2
bronze,62,4
bronze,76,3
bronze,79,6
bronze,84,3
bronze,85,4
bronze,93,3
bronze,96,1
bronze,111,2
bronze,117,7
bronze,119,6
bronze,126,6
bronze,129,2
bronze,134,2
bronze,136,5
bronze,137,10
bronze,144,6
bronze,145,5
bronze,153,5
bronze,161,5
bronze,162,6
bronze,171,6
bronze,176,3
bronze,188,3
bronze,195,5
bronze,210,7
bronze,212,8
bronze,218,7
bronze,220,3
bronze,236,4
bronze,262,5
bronze,270,6
bronze,278,1
bronze,279,5
bronze,286,4
bronze,293,5
bronze,301,3
bronze,304,4
bronze,310,2
bronze,311,1
bronze,318,1
bronze,319,2
bronze,321,8
bronze,328,8
bronze,336,8
bronze,343,4
bronze,345,2
bronze,355,6
bronze,363,5
bronze,369,5
bronze,377,2
bronze,379,2
bronze,388,1
bronze,394,2
bronze,396,1
bronze,405,3
bronze,411,2
bronze,413,2
bronze,427,1
bronze,437,2
bronze,444,4
bronze,454,1
bronze,468,2
bronze,470,1
bronze,478,4
bronze,503,1
bronze,504,1
bronze,521,2
bronze,530,1
bronze,536,4
bronze,547,3
bronze,553,1
bronze,560,4
bronze,569,1
bronze,578,1
bronze,580,1
bronze,587,2
bronze,589,1
bronze,603,1
bronze,612,1
bronze,630,1
bronze,-2747,1
bronze,-1452,5
bronze,-205,1
bronze,-166,1
bronze,-130,1
bronze,6,20
bronze,13,4
bronze,14,6
bronze,16,5
bronze,21,5
bronze,24,7
bronze,39,5
bronze,47,4
bronze,50,8
bronze,55,4
bronze,56,1
bronze,64,7
bronze,82,4
bronze,89,5
bronze,91,15
bronze,97,3
bronze,98,7
bronze,99,4
bronze,140,4
bronze,142,2
bronze,148,9
bronze,156,4
bronze,163,4
bronze,167,7
bronze,174,5
bronze,181,3
bronze,183,8
bronze,190,5
bronze,205,3
bronze,208,6
bronze,215,1
bronze,216,6
bronze,223,4
bronze,224,2
bronze,248,1
bronze,249,2
bronze,255,2
bronze,256,8
bronze,259,3
bronze,266,8
bronze,275,2
bronze,281,4
bronze,297,4
bronze,298,4
bronze,309,4
bronze,314,2
bronze,316,5
bronze,317,1
bronze,333,3
bronze,340,1
bronze,341,4
bronze,347,2
bronze,350,5
bronze,356,5
bronze,358,6
bronze,364,7
bronze,372,7
bronze,374,4
bronze,383,5
bronze,384,5
bronze,389,9
bronze,398,4
bronze,406,3
bronze,417,1
bronze,422,2
bronze,423,3
bronze,426,2
bronze,433,2
bronze,434,4
bronze,450,1
bronze,474,4
bronze,482,2
bronze,491,5
bronze,507,1
bronze,516,2
bronze,548,3
bronze,565,1
bronze,573,1
bronze,574,1
bronze,576,1
bronze,581,1
bronze,624,2
bronze,-439,1
bronze,-147,1
bronze,-108,1
bronze,-88,1
bronze,-82,1
bronze,-73,3
bronze,-55,1
bronze,-30,1
bronze,-25,2
bronze,-24,1
bronze,-8,3
bronze,-6,1
bronze,7,23
bronze,8,20
bronze,22,8
bronze,25,8
bronze,31,13
bronze,32,12
bronze,38,11
bronze,41,3
bronze,48,4
bronze,49,5
bronze,63,3
bronze,72,3
bronze,74,2
bronze,81,2
bronze,88,1
bronze,100,5
bronze,105,6
bronze,106,3
bronze,108,1
bronze,124,13
bronze,131,3
bronze,133,5
bronze,139,1
bronze,149,7
bronze,155,6
bronze,157,2
bronze,158,2
bronze,164,4
bronze,173,1
bronze,175,4
bronze,182,5
bronze,192,3
bronze,197,2
bronze,198,3
bronze,199,3
bronze,217,5
bronze,222,8
bronze,239,4
bronze,241,1
bronze,247,1
bronze,258,3
bronze,267,5
bronze,272,4
bronze,274,5
bronze,280,4
bronze,283,5
bronze,284,6
bronze,289,5
bronze,290,4
bronze,291,4
bronze,299,4
bronze,306,5
bronze,307,6
bronze,315,4
bronze,322,8
bronze,323,2
bronze,324,9
bronze,334,2
bronze,339,4
bronze,342,4
bronze,348,8
bronze,349,9
bronze,357,4
bronze,359,3
bronze,366,3
bronze,367,2
bronze,376,6
bronze,381,2
bronze,390,3
bronze,391,2
bronze,400,1
bronze,401,2
bronze,415,1
bronze,416,7
bronze,424,2
bronze,432,2
bronze,439,3
bronze,448,2
bronze,457,3
bronze,459,2
bronze,465,2
bronze,473,3
bronze,475,2
bronze,481,1
bronze,483,1
bronze,498,1
bronze,501,1
bronze,517,3
bronze,518,1
bronze,524,2
bronze,531,3
bronze,550,1
bronze,551,3
bronze,556,3
bronze,608,2
bronze,617,1
bronze,618,1
bronze,635,1
bronze,-1928,1
bronze,-574,1
bronze,-190,1
bronze,-141,1
bronze,-131,1
bronze,-115,1
bronze,-100,1
bronze,-98,3
bronze,-75,1
bronze,-74,1
bronze,-65,1
bronze,-48,1
bronze,-40,1
bronze,-21,1
bronze,-16,4
bronze,-14,1
bronze,-7,2
bronze,-5,7
bronze,0,37
bronze,5,13
bronze,15,12
bronze,23,5
bronze,30,4
bronze,33,11
bronze,40,5
bronze,46,5
bronze,57,4
bronze,58,2
bronze,65,2
bronze,66,11
bronze,73,5
bronze,75,7
bronze,80,2
bronze,83,4
bronze,90,2
bronze,107,4
bronze,113,4
bronze,114,2
bronze,115,3
bronze,116,4
bronze,122,8
bronze,123,5
bronze,125,11
bronze,130,6
bronze,132,1
bronze,138,5
bronze,141,7
bronze,147,5
bronze,150,2
bronze,165,5
bronze,166,4
bronze,172,2
bronze,180,3
bronze,189,6
bronze,191,3
bronze,207,3
bronze,214,5
bronze,230,7
bronze,231,8
bronze,232,2
bronze,233,6
bronze,240,3
bronze,242,5
bronze,250,1
bronze,257,1
bronze,264,6
bronze,273,5
bronze,282,8
bronze,292,3
bronze,300,3
bronze,308,6
bronze,325,2
bronze,331,2
bronze,332,7
bronze,365,4
bronze,373,4
bronze,375,1
bronze,382,2
bronze,407,2
bronze,408,2
bronze,414,1
bronze,431,1
bronze,441,3
bronze,451,1
bronze,456,10
bronze,458,3
bronze,467,1
bronze,484,2
bronze,489,2
bronze,492,4
bronze,493,2
bronze,499,1
bronze,500,1
bronze,506,2
bronze,508,1
bronze,509,2
bronze,514,1
bronze,515,3
bronze,526,3
bronze,533,2
bronze,541,1
bronze,549,1
bronze,575,2
bronze,583,1
bronze,584,2
bronze,590,2
bronze,591,2
bronze,593,1
bronze,610,1
bronze,616,1
bronze,623,1
bronze,633,3
bronze,641,1
bronze,-505,3
bronze,-504,2
bronze,-362,2
bronze,-169,1
bronze,-95,1
bronze,-54,1
bronze,-35,1
bronze,-34,1
bronze,-4,2
bronze,-2,3
bronze,2,44
bronze,3,43
bronze,12,14
bronze,17,8
bronze,18,9
bronze,26,11
bronze,27,4
bronze,28,8
bronze,42,4
bronze,67,7
bronze,68,7
bronze,70,4
bronze,71,3
bronze,78,4
bronze,87,6
bronze,94,3
bronze,95,2
bronze,104,1
bronze,109,3
bronze,110,1
bronze,112,5
bronze,118,7
bronze,128,7
bronze,135,3
bronze,143,6
bronze,152,7
bronze,159,4
bronze,168,5
bronze,170,7
bronze,178,5
bronze,179,9
bronze,186,6
bronze,187,3
bronze,194,3
bronze,196,5
bronze,203,7
bronze,211,4
bronze,213,5
bronze,221,6
bronze,227,5
bronze,235,5
bronze,237,5
bronze,238,4
bronze,245,1
bronze,252,10
bronze,268,5
bronze,269,3
bronze,277,3
bronze,287,7
bronze,288,6
bronze,296,3
bronze,312,5
bronze,326,6
bronze,335,4
bronze,337,5
bronze,338,3
bronze,352,1
bronze,353,7
bronze,362,4
bronze,380,2
bronze,385,3
bronze,395,4
bronze,420,1
bronze,430,6
bronze,446,1
bronze,455,2
bronze,461,4
bronze,463,1
bronze,469,2
bronze,471,1
bronze,472,2
bronze,485,5
bronze,487,1
bronze,496,2
bronze,511,1
bronze,512,1
bronze,529,2
bronze,555,1
bronze,561,1
bronze,562,4
bronze,572,1
bronze,577,1
bronze,579,1
bronze,594,3
green,-822,1
green,-505,3
green,-504,2
green,-362,2
green,-344,1
green,-177,1
green,-169,1
green,-162,1
green,-144,1
green,-121,2
green,-117,1
green,-110,1
green,-95,1
green,-69,2
green,-62,1
green,-54,2
green,-53,1
green,-45,7
green,-44,3
green,-37,2
green,-35,3
green,-4,3
green,-2,5
green,2,70
green,3,54
green,12,14
green,17,12
green,18,8
green,26,21
green,27,14
green,28,19
green,42,8
green,67,7
green,68,16
green,70,13
green,71,10
green,78,9
green,87,12
green,94,9
green,95,4
green,104,22
green,109,8
green,110,4
green,112,8
green,118,9
green,128,12
green,135,3
green,143,6
green,152,4
green,159,5
green,168,9
green,170,13
green,178,20
green,179,11
green,186,4
green,187,8
green,194,6
green,196,10
green,203,21
green,211,16
green,213,7
green,221,17
green,227,6
green,234,5
green,235,9
green,237,5
green,238,6
green,245,5
green,252,9
green,268,7
green,269,9
green,277,5
green,287,8
green,288,12
green,296,5
green,312,10
green,326,9
green,335,1
green,337,8
green,338,6
green,352,7
green,353,4
green,362,11
green,385,7
green,393,5
green,395,3
green,410,1
green,420,6
green,421,3
green,430,1
green,436,6
green,446,4
green,455,3
green,461,1
green,463,2
green,469,1
green,471,4
green,472,2
green,485,7
green,496,1
green,510,1
green,511,1
green,512,2
green,529,2
green,545,2
green,555,3
green,561,2
green,562,4
green,572,1
green,577,4
green,586,1
green,594,1
green,605,1
green,622,1
green,628,1
green,-3123,1
green,-1928,1
green,-1768,1
green,-541,1
green,-308,1
green,-190,1
green,-141,1
green,-131,1
green,-125,1
green,-124,3
green,-100,1
green,-98,3
green,-75,1
green,-74,1
green,-65,3
green,-58,1
green,-48,1
green,-41,2
green,-40,1
green,-31,1
green,-22,1
green,-21,2
green,-16,3
green,-15,2
green,-7,3
green,-5,8
green,0,92
green,5,25
green,15,12
green,23,9
green,30,15
green,33,16
green,40,11
green,46,11
green,57,10
green,58,11
green,65,2
green,66,12
green,73,5
green,75,7
green,80,6
green,83,11
green,90,6
green,107,10
green,113,5
green,114,13
green,115,8
green,116,7
green,122,9
green,123,11
green,125,11
green,130,9
green,132,4
green,138,5
green,141,11
green,147,12
green,150,4
green,165,16
green,166,7
green,172,4
green,180,9
green,189,10
green,191,8
green,206,3
green,207,20
green,214,9
green,230,8
green,231,10
green,232,5
green,233,7
green,240,25
green,242,8
green,250,16
green,257,13
green,264,13
green,273,4
green,282,11
green,292,6
green,300,7
green,308,5
green,325,6
green,331,6
green,332,6
green,365,7
green,373,5
green,375,4
green,382,7
green,407,2
green,408,5
green,414,1
green,431,5
green,441,5
green,451,2
green,456,3
green,458,3
green,464,5
green,466,2
green,467,6
green,484,4
green,489,3
green,492,3
green,493,2
green,500,3
green,506,2
green,508,4
green,514,5
green,515,1
green,526,2
green,533,4
green,575,1
green,583,3
green,584,3
green,590,1
green,591,3
green,593,2
green,606,2
green,610,2
green,616,1
green,625,2
green,-3338,1
green,-1705,1
green,-764,2
green,-330,1
green,-204,1
green,-136,3
green,-134,1
green,-102,1
green,-96,1
green,-94,1
green,-87,1
green,-78,1
green,-76,3
green,-68,1
green,-43,3
green,-36,1
green,-28,3
green,-17,1
green,-12,5
green,-11,2
green,-3,2
green,-1,4
green,10,30
green,20,18
green,29,17
green,43,6
green,45,16
green,51,17
green,60,4
green,61,11
green,69,7
green,77,10
green,86,7
green,92,11
green,101,12
green,102,3
green,103,6
green,120,13
green,121,11
green,127,8
green,146,9
green,151,9
green,154,5
green,160,11
green,177,42
green,184,5
green,185,5
green,193,11
green,201,13
green,202,20
green,204,43
green,209,12
green,219,12
green,226,5
green,228,3
green,229,8
green,243,17
green,244,5
green,246,8
green,251,15
green,253,4
green,254,5
green,260,6
green,261,5
green,263,6
green,271,2
green,276,7
green,285,12
green,294,9
green,295,10
green,302,9
green,303,3
green,305,14
green,313,9
green,320,5
green,327,2
green,329,5
green,330,6
green,344,2
green,351,2
green,354,4
green,360,11
green,361,7
green,368,7
green,370,10
green,371,4
green,378,6
green,386,5
green,387,5
green,402,4
green,403,3
green,404,4
green,412,2
green,418,2
green,419,4
green,428,5
green,435,3
green,438,2
green,443,3
green,447,1
green,452,3
green,460,2
green,462,1
green,477,1
green,479,1
green,480,6
green,486,3
green,488,4
green,502,1
green,513,2
green,520,1
green,522,3
green,528,4
green,535,1
green,537,1
green,546,1
green,552,1
green,564,1
green,570,1
green,588,2
green,595,4
green,597,1
green,-385,1
green,-361,11
green,-326,1
green,-220,1
green,-203,3
green,-101,1
green,-60,1
green,-51,4
green,-29,2
green,-26,3
green,-20,5
green,-18,3
green,-10,4
green,1,97
green,4,34
green,9,28
green,11,15
green,19,14
green,34,15
green,35,6
green,36,19
green,37,7
green,44,7
green,52,15
green,53,11
green,54,7
green,59,8
green,62,8
green,76,5
green,79,5
green,84,7
green,85,2
green,93,7
green,96,8
green,111,11
green,117,9
green,119,11
green,126,13
green,129,5
green,134,8
green,136,2
green,137,10
green,144,9
green,145,8
green,153,12
green,161,5
green,162,15
green,169,7
green,171,4
green,176,12
green,188,12
green,195,6
green,210,17
green,212,5
green,218,7
green,220,7
green,236,3
green,262,6
green,270,3
green,278,5
green,279,9
green,286,8
green,293,8
green,301,8
green,304,4
green,310,5
green,311,6
green,318,7
green,319,10
green,321,9
green,328,6
green,336,10
green,343,7
green,345,3
green,346,5
green,355,4
green,363,9
green,369,9
green,377,7
green,379,4
green,388,3
green,394,1
green,396,5
green,405,4
green,411,3
green,413,5
green,427,1
green,429,2
green,437,1
green,444,1
green,453,2
green,454,3
green,468,1
green,470,2
green,478,1
green,503,1
green,504,3
green,505,3
green,519,1
green,521,5
green,536,3
green,538,2
green,544,1
green,547,3
green,553,1
green,560,6
green,571,1
green,578,3
green,587,2
green,589,1
green,603,2
green,611,3
green,612,1
green,619,1
green,630,4
green,-2747,1
green,-384,1
green,-332,1
green,-264,1
green,-230,2
green,-205,1
green,-166,1
green,-133,1
green,-130,1
green,-97,1
green,-90,2
green,-81,1
green,-80,1
green,-33,1
green,-32,3
green,-23,3
green,-13,1
green,6,38
green,13,11
green,14,10
green,16,15
green,21,16
green,24,11
green,39,7
green,47,9
green,50,14
green,55,11
green,56,6
green,64,8
green,82,9
green,89,6
green,91,5
green,97,6
green,98,6
green,99,11
green,140,9
green,142,6
green,148,5
green,156,7
green,163,10
green,167,9
green,174,8
green,181,8
green,183,6
green,190,8
green,200,9
green,205,24
green,208,7
green,215,9
green,216,7
green,223,4
green,224,8
green,248,4
green,249,3
green,255,8
green,256,4
green,259,3
green,266,8
green,275,3
green,281,10
green,297,6
green,298,4
green,309,7
green,314,2
green,316,7
green,317,2
green,333,4
green,340,4
green,341,9
green,347,5
green,350,6
green,356,5
green,358,10
green,364,5
green,372,9
green,374,5
green,383,7
green,384,6
green,389,10
green,392,3
green,397,2
green,398,8
green,399,3
green,406,3
green,409,3
green,417,2
green,422,5
green,423,4
green,425,8
green,426,2
green,433,3
green,434,6
green,442,1
green,450,2
green,474,4
green,476,1
green,490,1
green,491,4
green,507,1
green,516,2
green,523,2
green,543,1
green,548,3
green,559,1
green,565,3
green,573,1
green,574,1
green,576,1
green,581,2
green,582,2
green,601,1
green,609,1
green,624,2
green,-1209,1
green,-1094,1
green,-439,1
green,-180,1
green,-150,1
green,-147,2
green,-108,1
green,-89,1
green,-88,1
green,-82,1
green,-73,3
green,-72,1
green,-55,3
green,-50,2
green,-39,1
green,-30,3
green,-25,4
green,-24,4
green,-8,4
green,-6,4
green,7,24
green,8,18
green,22,20
green,25,13
green,31,12
green,32,14
green,38,15
green,41,6
green,48,20
green,49,11
green,63,15
green,72,8
green,74,13
green,81,3
green,88,6
green,100,10
green,105,11
green,106,6
green,108,11
green,124,11
green,131,10
green,133,11
green,139,9
green,149,10
green,155,12
green,157,3
green,158,9
green,164,7
green,173,8
green,175,6
green,182,12
green,192,8
green,197,11
green,198,4
green,199,8
green,217,8
green,222,13
green,225,7
green,239,10
green,241,15
green,247,5
green,258,9
green,265,7
green,267,7
green,272,4
green,274,8
green,280,9
green,283,9
green,284,6
green,289,6
green,290,7
green,291,1
green,299,7
green,306,8
green,307,7
green,315,5
green,322,6
green,323,7
green,324,11
green,334,3
green,339,11
green,342,12
green,348,2
green,349,11
green,357,8
green,359,5
green,366,7
green,367,3
green,376,8
green,381,5
green,390,8
green,391,3
green,400,6
green,401,4
green,415,4
green,416,8
green,424,5
green,432,3
green,439,6
green,440,1
green,448,2
green,457,5
green,459,2
green,465,4
green,473,1
green,475,4
green,481,3
green,483,4
green,498,4
green,501,2
green,517,2
green,518,3
green,531,1
green,532,3
green,540,2
green,550,1
green,551,2
green,556,3
green,608,1
green,617,1
green,618,2
green,632,1

