type,timediff,n_items
hybrid,117,360
hybrid,134,250
hybrid,-254,2
hybrid,34,2684
hybrid,-26,445
hybrid,262,29
hybrid,-109,123
hybrid,79,638
hybrid,236,74
hybrid,136,243
hybrid,96,1052
hybrid,-209,1
hybrid,153,188
hybrid,53,1945
hybrid,210,124
hybrid,-178,15
hybrid,-235,2
hybrid,-418,3
hybrid,84,825
hybrid,-304,2
hybrid,-361,1
hybrid,-287,3
hybrid,1,50608
hybrid,212,96
hybrid,-570,4
hybrid,129,286
hybrid,-159,24
hybrid,-145,18
hybrid,-202,3
hybrid,-285,3
hybrid,-1170,1
hybrid,171,147
hybrid,-194,10
hybrid,188,116
hybrid,-237,8
hybrid,145,224
hybrid,-377,3
hybrid,162,184
hybrid,62,1146
hybrid,-403,3
hybrid,119,380
hybrid,19,4250
hybrid,176,305
hybrid,76,661
hybrid,36,2193
hybrid,93,650
hybrid,-118,35
hybrid,-638,2
hybrid,195,148
hybrid,-1172,6
hybrid,169,160
hybrid,126,271
hybrid,-42,484
hybrid,-85,102
hybrid,-379,18
hybrid,-168,2
hybrid,211,98
hybrid,-37,284
hybrid,268,13
hybrid,71,715
hybrid,-571,1
hybrid,168,166
hybrid,-177,6
hybrid,128,363
hybrid,28,3635
hybrid,2,29062
hybrid,159,203
hybrid,187,139
hybrid,-1020,1
hybrid,-44,395
hybrid,104,629
hybrid,-27,397
hybrid,-184,27
hybrid,178,196
hybrid,-972,1
hybrid,78,891
hybrid,235,74
hybrid,135,328
hybrid,-210,3
hybrid,-196,3
hybrid,-236,1
hybrid,-253,2
hybrid,109,481
hybrid,-279,1
hybrid,-179,5
hybrid,-336,4
hybrid,26,3551
hybrid,237,66
hybrid,-34,281
hybrid,234,87
hybrid,194,125
hybrid,94,606
hybrid,-117,33
hybrid,-428,1
hybrid,-454,1
hybrid,68,917
hybrid,-143,70
hybrid,42,1903
hybrid,196,112
hybrid,-112,36
hybrid,-169,5
hybrid,213,83
hybrid,170,161
hybrid,227,117
hybrid,87,763
hybrid,-378,1
hybrid,-67,206
hybrid,-421,3
hybrid,-110,41
hybrid,118,470
hybrid,18,5075
hybrid,-53,312
hybrid,-176,2
hybrid,-79,133
hybrid,203,199
hybrid,-162,20
hybrid,-639,8
hybrid,-696,4
hybrid,-805,3
hybrid,-380,2
hybrid,-69,150
hybrid,-363,3
hybrid,179,149
hybrid,-126,49
hybrid,-52,372
hybrid,-95,131
hybrid,-335,2
hybrid,-629,2
hybrid,110,390
hybrid,70,718
hybrid,-261,1
hybrid,-121,77
hybrid,27,3783
hybrid,-278,3
hybrid,-344,2
hybrid,269,23
hybrid,-627,1
hybrid,186,117
hybrid,-62,221
hybrid,-45,440
hybrid,3,20928
hybrid,-71,189
hybrid,-228,1
hybrid,-54,317
hybrid,17,4175
hybrid,-137,14
hybrid,-154,91
hybrid,245,34
hybrid,-320,1
hybrid,-263,5
hybrid,-92,96
hybrid,-35,291
hybrid,-61,342
hybrid,-980,2
hybrid,67,1006
hybrid,-4,1152
hybrid,-161,11
hybrid,221,78
hybrid,-144,17
hybrid,238,36
hybrid,95,674
hybrid,252,32
hybrid,-1272,3
hybrid,-721,2
hybrid,152,178
hybrid,112,417
hybrid,12,5664
hybrid,-436,4
hybrid,-2,3527
hybrid,143,204
hybrid,-248,12
hybrid,225,108
hybrid,-217,5
hybrid,-374,2
hybrid,-6,940
hybrid,-46,455
hybrid,-89,69
hybrid,199,72
hybrid,-189,16
hybrid,173,199
hybrid,7,11856
hybrid,-56,366
hybrid,-1269,1
hybrid,192,174
hybrid,-39,366
hybrid,149,223
hybrid,-82,214
hybrid,-122,92
hybrid,-25,340
hybrid,197,131
hybrid,-108,101
hybrid,-542,1
hybrid,-1150,1
hybrid,-174,11
hybrid,-257,1
hybrid,-157,41
hybrid,265,27
hybrid,222,134
hybrid,-808,1
hybrid,182,175
hybrid,25,3591
hybrid,239,58
hybrid,139,304
hybrid,-72,317
hybrid,-55,340
hybrid,-649,2
hybrid,241,120
hybrid,258,20
hybrid,-150,27
hybrid,158,135
hybrid,-167,1
hybrid,175,187
hybrid,272,19
hybrid,-233,6
hybrid,49,1755
hybrid,-1178,6
hybrid,106,390
hybrid,-105,47
hybrid,-8,601
hybrid,63,1102
hybrid,274,45
hybrid,-140,22
hybrid,108,396
hybrid,-197,7
hybrid,-183,21
hybrid,8,8229
hybrid,22,3711
hybrid,-857,1
hybrid,-38,328
hybrid,267,32
hybrid,-24,332
hybrid,-147,22
hybrid,198,96
hybrid,41,2564
hybrid,-50,323
hybrid,155,230
hybrid,72,883
hybrid,32,2465
hybrid,-259,1
hybrid,-242,1
hybrid,-88,75
hybrid,217,47
hybrid,-1153,1
hybrid,74,809
hybrid,131,246
hybrid,-448,1
hybrid,31,3289
hybrid,-180,2
hybrid,88,754
hybrid,48,1698
hybrid,-163,8
hybrid,105,404
hybrid,-206,1
hybrid,-657,2
hybrid,-106,62
hybrid,-543,1
hybrid,133,265
hybrid,-192,2
hybrid,247,163
hybrid,-1177,4
hybrid,-809,2
hybrid,164,166
hybrid,124,381
hybrid,-441,2
hybrid,81,556
hybrid,-30,348
hybrid,38,1682
hybrid,-173,10
hybrid,-73,339
hybrid,-707,1
hybrid,-116,28
hybrid,-156,16
hybrid,-1184,9
hybrid,-182,15
hybrid,100,463
hybrid,-365,3
hybrid,157,214
hybrid,-191,10
hybrid,97,577
hybrid,14,6329
hybrid,-291,1
hybrid,-317,2
hybrid,-63,244
hybrid,-868,1
hybrid,142,269
hybrid,256,44
hybrid,216,90
hybrid,-32,295
hybrid,-509,1
hybrid,-692,2
hybrid,47,1355
hybrid,-381,2
hybrid,64,1079
hybrid,-13,523
hybrid,21,4329
hybrid,275,25
hybrid,-858,8
hybrid,249,90
hybrid,-139,17
hybrid,223,131
hybrid,-165,6
hybrid,-222,1
hybrid,140,206
hybrid,208,50
hybrid,-314,1
hybrid,-200,2
hybrid,82,640
hybrid,-383,4
hybrid,99,474
hybrid,156,266
hybrid,56,1673
hybrid,-155,20
hybrid,16,4190
hybrid,-138,18
hybrid,-518,1
hybrid,-281,4
hybrid,215,95
hybrid,-347,2
hybrid,-376,8
hybrid,6,13810
hybrid,163,201
hybrid,-148,25
hybrid,-976,4
hybrid,-114,34
hybrid,174,163
hybrid,-608,1
hybrid,91,636
hybrid,248,126
hybrid,148,195
hybrid,205,103
hybrid,-634,2
hybrid,-223,2
hybrid,-83,72
hybrid,-240,3
hybrid,-617,6
hybrid,-166,2
hybrid,39,1939
hybrid,-349,3
hybrid,13,6038
hybrid,-81,174
hybrid,-375,3
hybrid,167,150
hybrid,224,98
hybrid,-107,55
hybrid,-164,8
hybrid,-33,331
hybrid,98,477
hybrid,255,44
hybrid,-90,88
hybrid,-247,1
hybrid,-230,7
hybrid,-133,35
hybrid,-1118,1
hybrid,89,600
hybrid,-456,1
hybrid,-97,118
hybrid,-434,2
hybrid,-23,422
hybrid,-334,3
hybrid,-80,149
hybrid,-66,242
hybrid,-49,323
hybrid,259,17
hybrid,-175,4
hybrid,-332,1
hybrid,190,211
hybrid,50,1740
hybrid,24,3886
hybrid,181,125
hybrid,-130,21
hybrid,-384,2
hybrid,55,1399
hybrid,-99,110
hybrid,266,41
hybrid,-239,1
hybrid,-199,1
hybrid,183,168
hybrid,-282,1
hybrid,200,62
hybrid,-94,159
hybrid,254,64
hybrid,154,120
hybrid,-234,2
hybrid,-528,1
hybrid,-134,37
hybrid,-120,29
hybrid,-1079,1
hybrid,185,111
hybrid,45,1404
hybrid,102,2156
hybrid,-246,5
hybrid,-229,1
hybrid,-1,10726
hybrid,-84,105
hybrid,244,69
hybrid,204,204
hybrid,261,20
hybrid,121,310
hybrid,-70,240
hybrid,-96,75
hybrid,-1181,8
hybrid,263,42
hybrid,-813,1
hybrid,-485,1
hybrid,251,43
hybrid,151,248
hybrid,-17,370
hybrid,-3,1682
hybrid,-186,6
hybrid,-1088,1
hybrid,-1171,1
hybrid,253,45
hybrid,-212,6
hybrid,-195,41
hybrid,-338,1
hybrid,-238,1
hybrid,201,156
hybrid,101,421
hybrid,61,1021
hybrid,-36,372
hybrid,-193,8
hybrid,92,690
hybrid,-136,21
hybrid,246,38
hybrid,-119,57
hybrid,260,36
hybrid,-796,3
hybrid,120,304
hybrid,177,223
hybrid,77,718
hybrid,-171,10
hybrid,-468,2
hybrid,51,1323
hybrid,-43,309
hybrid,-152,73
hybrid,-12,484
hybrid,-463,4
hybrid,193,99
hybrid,127,267
hybrid,184,122
hybrid,-572,4
hybrid,-1180,3
hybrid,-330,2
hybrid,-76,260
hybrid,229,45
hybrid,-19,500
hybrid,-102,38
hybrid,146,250
hybrid,243,56
hybrid,-185,20
hybrid,103,1149
hybrid,-496,1
hybrid,160,150
hybrid,60,1012
hybrid,-128,73
hybrid,20,4309
hybrid,-251,4
hybrid,-111,42
hybrid,271,31
hybrid,228,84
hybrid,202,202
hybrid,-1182,1
hybrid,219,86
hybrid,-9,512
hybrid,-135,38
hybrid,-218,1
hybrid,-78,162
hybrid,10,7091
hybrid,-569,1
hybrid,-104,108
hybrid,-87,74
hybrid,-187,12
hybrid,-213,2
hybrid,-59,218
hybrid,209,108
hybrid,69,720
hybrid,226,210
hybrid,29,3642
hybrid,-296,4
hybrid,86,572
hybrid,-28,305
hybrid,-987,1
hybrid,43,1837
hybrid,-11,599
hybrid,-68,183
bronze,-388,12
bronze,-445,2
bronze,-151,20
bronze,-77,59
bronze,111,875
bronze,-488,1
bronze,-160,1
bronze,-20,336
bronze,85,840
bronze,-671,1
bronze,-103,18
bronze,-146,23
bronze,59,1562
bronze,-18,335
bronze,-101,32
bronze,-127,20
bronze,161,230
bronze,-889,1
bronze,218,255
bronze,-170,5
bronze,-153,10
bronze,52,1658
bronze,9,8610
bronze,-462,1
bronze,-51,245
bronze,137,606
bronze,37,2012
bronze,54,1829
bronze,11,7882
bronze,-60,134
bronze,-29,232
bronze,-637,3
bronze,-226,1
bronze,-86,34
bronze,-269,9
bronze,-129,24
bronze,-326,1
bronze,270,374
bronze,-352,1
bronze,144,530
bronze,-435,1
bronze,44,1663
bronze,4,22579
bronze,-10,572
bronze,35,2379
bronze,-93,70
bronze,-219,2
bronze,-262,1
bronze,220,236
bronze,-188,4
bronze,117,629
bronze,134,376
bronze,34,2424
bronze,-26,395
bronze,262,146
bronze,-109,18
bronze,79,1028
bronze,236,233
bronze,136,542
bronze,96,1108
bronze,153,316
bronze,53,1649
bronze,210,135
bronze,-178,10
bronze,84,1032
bronze,-361,6
bronze,1,90121
bronze,212,304
bronze,-430,1
bronze,129,499
bronze,-159,3
bronze,-145,5
bronze,-202,3
bronze,-285,24
bronze,-562,1
bronze,171,382
bronze,188,276
bronze,145,689
bronze,162,269
bronze,62,1458
bronze,-403,1
bronze,119,541
bronze,19,3954
bronze,176,270
bronze,76,1195
bronze,-346,1
bronze,36,2175
bronze,93,964
bronze,-118,41
bronze,-795,2
bronze,195,299
bronze,-270,2
bronze,-427,2
bronze,169,451
bronze,126,543
bronze,-42,225
bronze,-85,30
bronze,-168,1
bronze,-191,10
bronze,97,735
bronze,14,6086
bronze,-291,1
bronze,-317,2
bronze,-908,4
bronze,-63,74
bronze,142,481
bronze,256,265
bronze,216,218
bronze,-32,266
bronze,47,1680
bronze,-381,2
bronze,64,1494
bronze,-635,2
bronze,-13,1107
bronze,21,4712
bronze,275,99
bronze,-507,1
bronze,249,762
bronze,-139,1
bronze,223,213
bronze,-165,9
bronze,-222,8
bronze,-673,2
bronze,140,454
bronze,208,383
bronze,-200,3
bronze,82,1284
bronze,-834,1
bronze,99,872
bronze,156,359
bronze,56,1491
bronze,16,5989
bronze,-138,1
bronze,-675,1
bronze,-281,2
bronze,215,320
bronze,-364,1
bronze,-827,1
bronze,6,16957
bronze,163,291
bronze,-148,72
bronze,-114,37
bronze,174,269
bronze,-608,1
bronze,91,969
bronze,248,215
bronze,148,279
bronze,205,236
bronze,-83,32
bronze,-240,12
bronze,-717,2
bronze,-166,38
bronze,39,1807
bronze,13,6260
bronze,-81,30
bronze,167,412
bronze,224,132
bronze,-107,21
bronze,-1166,2
bronze,-164,3
bronze,-458,8
bronze,-33,207
bronze,98,819
bronze,255,275
bronze,-90,71
bronze,-684,3
bronze,-133,13
bronze,89,962
bronze,-456,1
bronze,-97,26
bronze,-23,432
bronze,-474,2
bronze,-334,7
bronze,-80,33
bronze,-66,178
bronze,259,86
bronze,-49,179
bronze,-289,1
bronze,-332,2
bronze,-175,4
bronze,190,305
bronze,50,1684
bronze,-275,1
bronze,24,3592
bronze,181,317
bronze,-130,29
bronze,-384,5
bronze,55,1742
bronze,-99,32
bronze,-256,14
bronze,266,109
bronze,-239,2
bronze,-199,5
bronze,183,768
bronze,200,279
bronze,0,57313
bronze,-431,1
bronze,-274,2
bronze,-331,1
bronze,242,314
bronze,-132,15
bronze,116,672
bronze,273,62
bronze,-115,26
bronze,-172,10
bronze,-75,91
bronze,230,294
bronze,-158,8
bronze,33,2382
bronze,130,564
bronze,90,758
bronze,-58,201
bronze,147,370
bronze,-241,2
bronze,-141,7
bronze,-267,2
bronze,-424,2
bronze,-113,87
bronze,206,271
bronze,166,735
bronze,66,1535
bronze,123,522
bronze,-65,169
bronze,83,1033
bronze,180,643
bronze,40,1768
bronze,-74,92
bronze,-91,38
bronze,-131,9
bronze,125,466
bronze,-283,1
bronze,113,540
bronze,-15,390
bronze,73,1173
bronze,-41,196
bronze,30,3012
bronze,-98,29
bronze,-181,9
bronze,-224,1
bronze,-124,16
bronze,75,1129
bronze,232,206
bronze,-333,9
bronze,132,475
bronze,189,240
bronze,-22,393
bronze,-473,3
bronze,-459,23
bronze,23,3696
bronze,-48,252
bronze,80,1011
bronze,-14,910
bronze,231,328
bronze,191,302
bronze,-451,1
bronze,-57,161
bronze,-100,23
bronze,165,439
bronze,65,1432
bronze,122,528
bronze,250,387
bronze,-843,1
bronze,-64,122
bronze,-7,1609
bronze,141,446
bronze,-190,1
bronze,58,1479
bronze,115,579
bronze,15,6613
bronze,172,334
bronze,-216,8
bronze,-273,1
bronze,-5,1424
bronze,46,1512
bronze,-31,314
bronze,57,1461
bronze,214,308
bronze,114,658
bronze,-465,1
bronze,-40,249
bronze,5,20221
bronze,-123,41
bronze,-149,38
bronze,233,271
bronze,-232,1
bronze,-21,502
bronze,150,290
bronze,207,293
bronze,107,576
bronze,264,269
bronze,-47,182
bronze,138,686
bronze,-1075,4
bronze,-624,2
bronze,-16,388
bronze,-142,9
bronze,-125,52
bronze,240,198
bronze,257,385
bronze,-225,1
bronze,211,183
bronze,-37,180
bronze,268,189
bronze,71,1326
bronze,-571,1
bronze,168,275
bronze,128,518
bronze,-177,18
bronze,28,3373
bronze,-260,2
bronze,2,47380
bronze,159,488
bronze,-386,1
bronze,187,433
bronze,-44,211
bronze,104,690
bronze,-27,308
bronze,-184,1
bronze,178,345
bronze,78,994
bronze,235,238
bronze,135,531
bronze,-196,1
bronze,-236,1
bronze,-393,2
bronze,-253,6
bronze,109,776
bronze,-279,2
bronze,-179,40
bronze,26,6905
bronze,-362,3
bronze,237,158
bronze,-34,221
bronze,234,274
bronze,194,394
bronze,94,963
bronze,-117,38
bronze,68,1601
bronze,-143,21
bronze,-677,4
bronze,42,1895
bronze,-112,52
bronze,196,224
bronze,-169,13
bronze,213,454
bronze,170,499
bronze,227,238
bronze,87,786
bronze,-378,1
bronze,-67,101
bronze,-561,1
bronze,-110,23
bronze,118,625
bronze,18,4185
bronze,-53,149
bronze,-504,4
bronze,-176,12
bronze,-79,116
bronze,203,145
bronze,-302,1
bronze,-162,7
bronze,-245,9
bronze,-268,8
bronze,-411,3
bronze,-380,4
bronze,-69,85
bronze,179,458
bronze,-126,78
bronze,-52,137
bronze,-95,98
bronze,110,1146
bronze,70,1383
bronze,-261,1
bronze,-121,45
bronze,27,5590
bronze,-318,1
bronze,-387,2
bronze,269,167
bronze,186,372
bronze,-62,143
bronze,-45,275
bronze,3,28278
bronze,-71,80
bronze,-54,139
bronze,17,4636
bronze,-137,2
bronze,-154,35
bronze,245,288
bronze,-360,1
bronze,-263,1
bronze,-303,3
bronze,-92,37
bronze,-35,201
bronze,-472,6
bronze,-61,174
bronze,-201,3
bronze,67,1628
bronze,-4,1427
bronze,-244,6
bronze,221,486
bronze,-144,14
bronze,238,91
bronze,95,1246
bronze,252,142
bronze,152,401
bronze,-721,2
bronze,112,784
bronze,12,6581
bronze,-2,4419
bronze,143,454
bronze,-94,159
bronze,254,356
bronze,154,312
bronze,-528,1
bronze,-134,46
bronze,-120,45
bronze,185,262
bronze,45,1553
bronze,102,644
bronze,-246,1
bronze,-286,3
bronze,-329,18
bronze,-369,2
bronze,-1,16528
bronze,244,166
bronze,-84,53
bronze,204,295
bronze,261,308
bronze,121,539
bronze,-70,167
bronze,-96,151
bronze,-1155,1
bronze,-293,3
bronze,263,193
bronze,-328,2
bronze,-739,1
bronze,251,217
bronze,151,367
bronze,-271,1
bronze,-17,360
bronze,-3,2109
bronze,-186,1
bronze,-243,15
bronze,-1131,1
bronze,253,210
bronze,-195,1
bronze,-238,4
bronze,-395,2
bronze,201,288
bronze,101,614
bronze,61,1554
bronze,-193,3
bronze,-36,181
bronze,92,737
bronze,-136,9
bronze,246,158
bronze,-119,26
bronze,260,161
bronze,120,535
bronze,177,217
bronze,77,1162
bronze,-171,18
bronze,-762,2
bronze,51,2982
bronze,-43,222
bronze,-152,8
bronze,-12,972
bronze,193,285
bronze,127,520
bronze,-221,6
bronze,184,400
bronze,-572,1
bronze,-487,12
bronze,-76,61
bronze,229,311
bronze,-19,311
bronze,-102,22
bronze,146,483
bronze,243,325
bronze,-185,2
bronze,103,695
bronze,160,321
bronze,60,1639
bronze,20,4362
bronze,-128,31
bronze,-251,1
bronze,-111,34
bronze,271,310
bronze,-294,2
bronze,228,412
bronze,-645,3
bronze,202,183
bronze,219,287
bronze,-9,842
bronze,-135,35
bronze,-218,7
bronze,-78,80
bronze,10,7378
bronze,-104,35
bronze,-87,63
bronze,-187,7
bronze,-59,174
bronze,209,215
bronze,-410,2
bronze,69,1518
bronze,226,296
bronze,-396,9
bronze,29,3169
bronze,86,807
bronze,-28,287
bronze,43,1807
bronze,-11,627
bronze,-68,127
bronze,225,223
bronze,-217,10
bronze,-6,1966
bronze,-46,225
bronze,-89,36
bronze,199,252
bronze,-189,2
bronze,173,334
bronze,-215,1
bronze,-849,2
bronze,7,13963
bronze,-481,5
bronze,-56,119
bronze,192,285
bronze,-39,204
bronze,149,288
bronze,-82,100
bronze,-122,30
bronze,-25,494
bronze,-633,1
bronze,-476,2
bronze,197,204
bronze,-108,26
bronze,-265,1
bronze,-174,6
bronze,265,185
bronze,-157,7
bronze,222,378
bronze,25,3285
bronze,182,261
bronze,239,137
bronze,139,486
bronze,-72,69
bronze,-506,1
bronze,-55,141
bronze,241,192
bronze,258,176
bronze,-150,13
bronze,158,393
bronze,-167,2
bronze,175,269
bronze,272,151
bronze,-233,15
bronze,49,1867
bronze,106,563
bronze,-105,49
bronze,-8,995
bronze,63,1396
bronze,274,166
bronze,-508,2
bronze,-140,7
bronze,108,565
bronze,8,11266
bronze,-183,7
bronze,-280,20
bronze,-874,1
bronze,22,4426
bronze,-249,16
bronze,-38,154
bronze,267,144
bronze,-24,376
bronze,-147,32
bronze,-598,1
bronze,198,213
bronze,41,1921
bronze,-50,248
bronze,155,290
bronze,72,1632
bronze,32,2883
bronze,-724,5
bronze,-259,3
bronze,-356,1
bronze,-342,2
bronze,-242,7
bronze,217,120
bronze,-88,51
bronze,74,1047
bronze,131,579
bronze,31,4982
bronze,-180,2
bronze,88,928
bronze,48,1757
bronze,-163,4
bronze,105,516
bronze,-206,10
bronze,-106,51
bronze,133,412
bronze,-1094,1
bronze,-192,28
bronze,-643,3
bronze,247,174
bronze,-358,1
bronze,164,268
bronze,124,506
bronze,81,1285
bronze,-30,208
bronze,38,1995
bronze,-73,146
bronze,-116,45
bronze,-156,1
bronze,-182,12
bronze,-365,4
bronze,100,784
bronze,-816,1
bronze,157,303
green,-191,36
green,97,1143
green,-699,3
green,14,14295
green,-291,7
green,-317,12
green,-825,2
green,-63,653
green,-514,4
green,-868,1
green,142,732
green,256,255
green,216,217
green,-583,2
green,-32,833
green,-526,2
green,-509,5
green,-1117,2
green,-692,3
green,47,4999
green,-381,4
green,64,2387
green,-635,1
green,-13,1748
green,21,11085
green,275,66
green,-507,2
green,-367,1
green,-858,8
green,249,677
green,-1001,1
green,-139,47
green,-576,3
green,223,151
green,-165,33
green,-1067,7
green,-1124,20
green,-673,1
green,-222,18
green,-208,5
green,140,531
green,-559,3
green,-582,1
green,-568,3
green,-625,3
green,208,259
green,-314,92
green,-765,1
green,-200,27
green,-834,2
green,82,1945
green,-383,4
green,-440,10
green,99,1180
green,-423,6
green,156,495
green,56,3093
green,-860,2
green,-155,82
green,16,10804
green,-309,38
green,-138,74
green,-675,2
green,-264,3
green,-281,11
green,-307,48
green,-1677,1
green,-364,10
green,215,303
green,-347,14
green,-701,4
green,-416,3
green,6,35093
green,163,489
green,-359,74
green,-148,233
green,-205,35
green,-976,5
green,-114,113
green,174,542
green,-1059,11
green,-608,2
green,-902,5
green,91,1584
green,248,178
green,148,527
green,205,260
green,-634,2
green,-223,5
green,-240,17
green,-83,359
green,-717,1
green,-166,59
green,-617,6
green,39,3933
green,-449,5
green,-292,19
green,-900,1
green,-349,8
green,13,13505
green,-81,346
green,167,602
green,224,254
green,-475,1
green,-107,207
green,-558,2
green,-164,40
green,-1052,4
green,-33,779
green,98,1141
green,255,221
green,-90,782
green,-247,8
green,-684,2
green,-230,19
green,-133,103
green,-373,1
green,89,1376
green,-299,16
green,-97,374
green,-1804,3
green,-434,1
green,-23,974
green,-474,1
green,-334,9
green,-80,323
green,-66,614
green,-49,1038
green,259,86
green,-289,5
green,-1051,3
green,-332,2
green,-175,17
green,190,445
green,50,3572
green,-275,16
green,-258,5
green,24,9900
green,181,368
green,-130,114
green,-384,8
green,55,2907
green,-256,19
green,-99,283
green,266,59
green,-239,6
green,-1044,5
green,-199,29
green,-493,4
green,183,893
green,-282,13
green,200,292
green,-776,1
green,-833,3
green,-94,324
green,254,288
green,154,376
green,-234,36
green,-134,106
green,-120,106
green,185,317
green,-614,1
green,45,3156
green,-794,2
green,-246,21
green,102,2720
green,-1048,3
green,-229,32
green,-286,3
green,-312,420
green,-329,6
green,-369,16
green,-1,22558
green,-355,37
green,-495,36
green,-84,314
green,244,187
green,204,310
green,261,150
green,-538,2
green,-578,4
green,-595,1
green,121,638
green,-70,560
green,-521,8
green,-564,6
green,-844,1
green,-96,282
green,-293,1
green,-1198,1
green,263,163
green,-305,33
green,-328,6
green,-485,2
green,251,156
green,151,638
green,-271,18
green,-879,1
green,-17,1002
green,-3,4176
green,-497,2
green,-186,22
green,-1088,19
green,-243,34
green,-537,1
green,-563,6
green,253,137
green,-212,11
green,-295,10
green,-195,54
green,-338,7
green,-238,14
green,-395,2
green,201,258
green,101,1039
green,61,2341
green,-461,8
green,-1055,18
green,-898,1
green,-36,838
green,-193,40
green,92,1312
green,-136,68
green,246,260
green,-276,16
green,-119,155
green,260,146
green,120,749
green,177,428
green,77,1823
green,-171,42
green,-468,11
green,-311,124
green,51,3071
green,-43,1004
green,-152,104
green,-1054,6
green,-12,1769
green,-463,9
green,193,356
green,-646,3
green,-1237,5
green,127,623
green,-221,10
green,-1123,1
green,-712,8
green,184,557
green,-572,4
green,-204,5
green,-330,17
green,-487,34
green,-76,327
green,229,229
green,-19,1160
green,-102,239
green,146,590
green,243,243
green,-964,1
green,-185,47
green,103,1595
green,-496,3
green,160,421
green,60,2272
green,-990,1
green,20,10329
green,-128,115
green,-251,7
green,-111,121
green,271,164
green,-294,5
green,228,305
green,-645,1
green,-1082,4
green,202,235
green,219,166
green,-9,1856
green,-503,1
green,-135,90
green,-937,1
green,-486,3
green,-218,25
green,-78,333
green,10,16280
green,-569,6
green,-104,297
green,-87,252
green,-187,19
green,-213,21
green,-664,2
green,-370,3
green,-59,431
green,209,257
green,-847,1
green,69,2001
green,226,235
green,-396,10
green,29,9083
green,-296,11
green,86,1575
green,-28,1023
green,43,3783
green,-536,2
green,-11,1711
green,-619,1
green,-68,505
green,-579,20
green,-405,9
green,211,292
green,-37,800
green,268,123
green,71,1996
green,-571,1
green,168,528
green,128,660
green,-177,48
green,28,10773
green,-654,2
green,-711,1
green,-260,5
green,2,85283
green,159,537
green,-386,2
green,187,456
green,-44,915
green,-552,1
green,104,994
green,-27,1087
green,-184,34
green,178,392
green,-621,2
green,78,1814
green,235,298
green,-678,2
green,-310,49
green,135,794
green,-210,9
green,-196,21
green,-236,14
green,-393,1
green,-253,12
green,109,997
green,-279,3
green,-336,17
green,-179,37
green,-1238,1
green,-870,1
green,26,12691
green,237,164
green,-362,1
green,-34,879
green,234,287
green,194,420
green,94,1378
green,-117,233
green,-428,1
green,-454,2
green,68,1969
green,-143,188
green,-554,1
green,42,4236
green,196,262
green,-112,156
green,-169,21
green,213,404
green,-252,2
green,-763,2
green,170,431
green,227,215
green,-706,1
green,87,1457
green,-378,4
green,-67,578
green,-872,3
green,-421,3
green,-321,14
green,-478,14
green,-110,135
green,118,895
green,18,10228
green,-53,755
green,-504,4
green,-176,65
green,-79,403
green,-530,2
green,-713,1
green,203,272
green,-302,14
green,-319,7
green,-162,53
green,-639,6
green,-245,13
green,-696,4
green,-368,7
green,-268,3
green,-411,4
green,-945,2
green,-337,2
green,-354,87
green,-394,2
green,-477,8
green,-380,4
green,-363,10
green,-69,591
green,-126,161
green,179,470
green,-420,4
green,-1014,1
green,-52,979
green,-95,269
green,-335,5
green,-1080,8
green,-629,3
green,110,1369
green,70,1888
green,-261,4
green,-121,161
green,27,12427
green,-278,6
green,-318,25
green,-344,44
green,-387,2
green,-838,1
green,269,89
green,-413,3
green,-470,9
green,-627,4
green,-1004,1
green,186,340
green,-62,711
green,-513,8
green,-596,2
green,-1047,7
green,-45,829
green,3,56987
green,-836,1
green,-228,21
green,-71,456
green,-54,1033
green,17,10327
green,-137,72
green,-154,187
green,-351,13
green,-277,1
green,245,433
green,-320,10
green,-360,258
green,-560,3
green,-263,2
green,-303,18
green,-92,292
green,-954,2
green,-35,752
green,-61,708
green,-669,1
green,-529,2
green,-201,7
green,67,2304
green,-555,1
green,-161,45
green,-4,2854
green,-455,1
green,-244,9
green,221,420
green,-144,43
green,238,106
green,95,1413
green,252,119
green,-1272,3
green,152,593
green,-721,2
green,112,1102
green,-353,20
green,12,14208
green,-436,6
green,-2,8351
green,143,582
green,-522,5
green,-348,9
green,-248,15
green,-414,9
green,225,238
green,-217,19
green,-374,1
green,-6,2451
green,-457,1
green,-46,1053
green,-89,264
green,199,442
green,-189,45
green,-934,4
green,-272,5
green,173,519
green,-215,26
green,-255,10
green,7,33250
green,-718,1
green,-481,2
green,-56,938
green,-1269,1
green,192,343
green,-490,2
green,-39,881
green,149,559
green,-82,320
green,-122,99
green,-25,997
green,-476,4
green,-659,11
green,-716,2
green,-108,200
green,197,459
green,-265,11
green,-542,1
green,-1036,1
green,-174,49
green,-257,7
green,-157,37
green,265,83
green,222,301
green,-357,120
green,25,8539
green,182,370
green,239,107
green,139,578
green,-72,472
green,-466,8
green,-506,2
green,-55,883
green,-492,2
green,-1000,1
green,-1043,1
green,241,204
green,-715,16
green,-575,2
green,258,148
green,-150,66
green,158,379
green,-601,4
green,-167,23
green,-618,3
green,-207,22
green,-658,3
green,175,525
green,-1703,2
green,272,63
green,-250,12
green,-233,50
green,-390,3
green,49,3549
green,-1178,1
green,106,1003
green,-105,134
green,-8,1751
green,63,2627
green,-599,3
green,-656,4
green,274,138
green,-297,6
green,-140,39
green,108,851
green,-197,14
green,-183,34
green,8,23239
