type,timediff,n_items
open,-385,2
open,-383,6
open,-372,3
open,-366,1
open,-358,2
open,-348,1
open,-340,1
open,-337,6
open,-327,5
open,-324,7
open,-322,8
open,-314,3
open,-303,1
open,-298,2
open,-295,3
open,-284,1
open,-277,2
open,-271,1
open,-266,4
open,-250,4
open,-247,2
open,-240,3
open,-239,3
open,-237,2
open,-232,5
open,-231,3
open,-229,1
open,-226,5
open,-224,2
open,-221,5
open,-216,2
open,-205,7
open,-202,6
open,-197,2
open,-186,4
open,-173,4
open,-162,9
open,-157,3
open,-149,4
open,-142,10
open,-141,7
open,-134,15
open,-133,6
open,-128,19
open,-120,11
open,-118,15
open,-115,16
open,-109,12
open,-104,10
open,-89,24
open,-88,28
open,-81,14
open,-80,12
open,-70,29
open,-64,31
open,-62,15
open,-59,32
open,-57,50
open,-56,51
open,-54,61
open,-44,38
open,-41,41
open,-33,68
open,-25,81
open,-22,103
open,-12,149
open,-9,229
open,-3,418
open,-1,1258
open,12,2313
open,31,1220
open,36,1033
open,73,365
open,74,429
open,79,408
open,87,315
open,95,271
open,100,285
open,103,285
open,110,223
open,111,258
open,113,237
open,119,265
open,124,243
open,134,220
open,137,191
open,143,168
open,145,192
open,153,198
open,155,134
open,166,145
open,172,142
open,187,131
open,193,150
open,195,158
open,214,135
open,224,127
open,225,105
open,227,98
open,243,134
open,254,129
open,261,95
open,267,118
open,269,126
open,270,109
open,277,117
open,278,108
open,285,97
open,296,76
open,299,131
open,312,132
open,315,89
open,333,60
open,338,61
open,354,75
open,357,95
open,359,59
open,370,68
open,378,100
open,389,54
open,391,83
open,394,63
open,397,61
open,405,68
open,407,57
open,412,64
open,415,50
open,426,42
open,436,60
open,437,46
open,444,36
open,452,26
open,455,40
open,457,33
open,460,27
open,465,33
open,468,27
open,473,34
open,476,47
open,479,23
open,481,27
open,482,29
open,487,28
open,489,25
open,502,19
open,510,33
open,511,37
open,519,16
open,527,13
open,539,21
open,542,11
open,547,11
open,548,13
open,553,16
open,563,13
open,566,13
open,572,7
open,580,15
open,582,14
open,585,6
open,590,13
open,603,6
open,608,5
open,616,8
open,617,3
open,619,2
open,625,9
open,637,2
closed,-1425,1
closed,-1246,2
closed,-1025,1
closed,-983,1
closed,-809,1
closed,-721,1
closed,-711,2
closed,-705,1
closed,-589,2
closed,-554,1
closed,-549,1
closed,-541,1
closed,-533,1
closed,-491,2
open,-1704,1
open,-1172,1
open,-1020,1
open,-759,1
open,-722,1
open,-698,1
